Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Tenuta Roveglia - Lugana Spumante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0854_TdkeFFHXLtHPabmDH-small.jpeg,L4rbtCZfvRsc9A4By,L4rbtCZfvRsc9A4By,4373,Tenuta Roveglia - Lugana Spumante (0.75l),28096,Fl,fl,Fl,,0.75l,0.75
"Terre al Piano - Prosecco Spumante Extra Dry (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0855_QgxyJvP4SMo58bneR-small.jpeg,h5YpL3weucrd3RS6D,h5YpL3weucrd3RS6D,4401,"Terre al Piano - Prosecco Spumante Extra Dry (0,75l)",28030,Fl,fl,Fl,,"0,75l",0.75
Terre al Piano - Vino Bianco Spumante Extra Dry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230621-0326_LWZipbjFfEpi2qyTL-small.png,H3kXMLSWfphbZSGvZ,H3kXMLSWfphbZSGvZ,4402,Terre al Piano - Vino Bianco Spumante Extra Dry (0.75l),28028,Fl,fl,Fl,,0.75l,0.75
Tissot-Marie - Crémant de Jura (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0857_kxMw8BLamrFNEMrWy-small.jpeg,DJRscarnwYQedTonk,DJRscarnwYQedTonk,4461,Tissot-Marie - Crémant de Jura (0.75l),29017,Fl,fl,Fl,,0.75l,0.75
Tissot-Marie - Crémant de Jura (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230621-0328_tWwRtuSWCq9hma8XL-small.png,g5jfcY64RwLu2NDMv,g5jfcY64RwLu2NDMv,4462,Tissot-Marie - Crémant de Jura (0.75l),29015,Fl,fl,Fl,,0.75l,0.75
Tissot-Marie - Crémant de Jura Blanc de Noirs (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230621-0329_kHCxpD3k4QTwuCR8T-small.jpg,PunmYnE84J9GXgok6,PunmYnE84J9GXgok6,4463,Tissot-Marie - Crémant de Jura Blanc de Noirs (0.75l),29016,Fl,fl,Fl,,0.75l,0.75
Tissot-Marie - Crémant de Jura Brut (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231207-0925_5SGpvnFqaDJ667WiN-small.jpeg,unKocRuHQRHBQ495H,unKocRuHQRHBQ495H,4464,Tissot-Marie - Crémant de Jura Brut (0.75l),29013,Fl,fl,Fl,,0.75l,0.75
Tissot-Marie - Crémant de Jura Brut Rosé (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230621-0329_GFLgi5LZ3WquKivdo-small.png,QF7Z53m3RnWt3Kpnw,QF7Z53m3RnWt3Kpnw,4465,Tissot-Marie - Crémant de Jura Brut Rosé (0.75l),29014,Fl,fl,Fl,,0.75l,0.75
"UNDONE - London Dry Juniper Not Gin NO. 2 (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241017-1048_uLr9bDq2qSxNdR2bH-small.jpeg,d8LhCuDtEWEjM5yWK,d8LhCuDtEWEjM5yWK,4524,"UNDONE - London Dry Juniper Not Gin  NO. 2 (0,7l)",2112,Fl,fl,Fl,Vorbesteller | Vorbesteller,"0,7l",0.7
Valdo - Prosecco Marca Oro (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0900_3tvjNme4xJRwFsbg6-small.jpeg,X2C2wZQZaiiSGHuvQ,X2C2wZQZaiiSGHuvQ,4604,Valdo - Prosecco Marca Oro (0.75l),28003,Fl,fl,Fl,,0.75l,0.75
